Div,Date,Time,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,B365H,B365D,B365A,match_id
E0,2008-11-01,,2008/09,Chelsea,Sunderland,5.0,0.0,H,3.0,0.0,H,17.0,1.0,11.0,0.0,5.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,,,,1.17,6.5,21.0,EPL-05204
E0,2008-11-01,,2008/09,Everton,Fulham,1.0,0.0,H,0.0,0.0,D,9.0,15.0,4.0,5.0,11.0,15.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,1.67,3.75,5.5,EPL-05205
E0,2008-11-01,,2008/09,Man United,Hull,4.0,3.0,H,3.0,1.0,H,20.0,11.0,11.0,7.0,12.0,13.0,9.0,1.0,2.0,2.0,0.0,0.0,,,,1.17,7.0,17.0,EPL-05206
E0,2008-11-01,,2008/09,Middlesbrough,West Ham,1.0,1.0,D,0.0,1.0,A,11.0,13.0,7.0,8.0,10.0,14.0,5.0,4.0,3.0,4.0,0.0,0.0,,,,2.0,3.3,4.0,EPL-05207
E0,2008-11-01,,2008/09,Portsmouth,Wigan,1.0,2.0,A,0.0,1.0,A,16.0,12.0,8.0,8.0,9.0,11.0,9.0,6.0,0.0,3.0,0.0,0.0,,,,1.91,3.4,4.2,EPL-05208
E0,2008-11-01,,2008/09,Stoke,Arsenal,2.0,1.0,H,1.0,0.0,H,7.0,13.0,5.0,6.0,11.0,7.0,3.0,5.0,4.0,2.0,0.0,1.0,,,,8.0,4.5,1.4,EPL-05209
E0,2008-11-01,,2008/09,Tottenham,Liverpool,2.0,1.0,H,0.0,1.0,A,8.0,14.0,4.0,6.0,18.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,,,,3.5,3.3,2.1,EPL-05210
E0,2008-11-01,,2008/09,West Brom,Blackburn,2.0,2.0,D,0.0,1.0,A,15.0,9.0,8.0,5.0,13.0,18.0,2.0,3.0,3.0,2.0,0.0,1.0,,,,2.5,3.3,2.88,EPL-05211
E0,2008-11-02,,2008/09,Bolton,Man City,2.0,0.0,H,0.0,0.0,D,20.0,11.0,12.0,6.0,15.0,20.0,6.0,1.0,1.0,1.0,0.0,0.0,,,,3.0,3.3,2.38,EPL-05212
E0,2008-11-03,,2008/09,Newcastle,Aston Villa,2.0,0.0,H,0.0,0.0,D,11.0,6.0,7.0,1.0,13.0,21.0,2.0,6.0,4.0,3.0,0.0,0.0,,,,3.0,3.3,2.38,EPL-05213
E0,2008-11-08,,2008/09,Arsenal,Man United,2.0,1.0,H,1.0,0.0,H,11.0,17.0,7.0,9.0,16.0,7.0,5.0,6.0,3.0,2.0,0.0,0.0,,,,3.25,3.25,2.3,EPL-05214
E0,2008-11-08,,2008/09,Hull,Bolton,0.0,1.0,A,0.0,0.0,D,16.0,10.0,11.0,6.0,15.0,10.0,6.0,7.0,1.0,2.0,0.0,0.0,,,,2.25,3.25,3.4,EPL-05215
E0,2008-11-08,,2008/09,Liverpool,West Brom,3.0,0.0,H,2.0,0.0,H,11.0,4.0,10.0,2.0,10.0,8.0,3.0,7.0,2.0,1.0,0.0,0.0,,,,1.2,6.0,19.0,EPL-05216
E0,2008-11-08,,2008/09,Sunderland,Portsmouth,1.0,2.0,A,1.0,0.0,H,9.0,10.0,6.0,5.0,8.0,10.0,8.0,3.0,2.0,1.0,0.0,0.0,,,,2.38,3.3,3.0,EPL-05217
E0,2008-11-08,,2008/09,West Ham,Everton,1.0,3.0,A,0.0,0.0,D,15.0,12.0,13.0,7.0,9.0,10.0,9.0,4.0,1.0,1.0,0.0,0.0,,,,2.6,3.25,2.8,EPL-05218
E0,2008-11-08,,2008/09,Wigan,Stoke,0.0,0.0,D,0.0,0.0,D,22.0,2.0,14.0,1.0,10.0,12.0,6.0,3.0,1.0,3.0,0.0,0.0,,,,1.8,3.4,5.0,EPL-05219
E0,2008-11-09,,2008/09,Aston Villa,Middlesbrough,1.0,2.0,A,1.0,1.0,D,14.0,15.0,9.0,8.0,13.0,5.0,7.0,4.0,2.0,2.0,0.0,0.0,,,,1.7,3.8,5.0,EPL-05220
E0,2008-11-09,,2008/09,Blackburn,Chelsea,0.0,2.0,A,0.0,1.0,A,8.0,18.0,3.0,13.0,14.0,11.0,5.0,9.0,2.0,1.0,0.0,0.0,,,,8.0,4.33,1.44,EPL-05221
E0,2008-11-09,,2008/09,Fulham,Newcastle,2.0,1.0,H,1.0,0.0,H,11.0,13.0,6.0,7.0,13.0,11.0,6.0,1.0,2.0,2.0,0.0,0.0,,,,2.38,3.25,3.1,EPL-05222
E0,2008-11-09,,2008/09,Man City,Tottenham,1.0,2.0,A,1.0,1.0,D,9.0,14.0,7.0,9.0,12.0,13.0,4.0,5.0,1.0,2.0,2.0,1.0,,,,2.25,3.3,3.3,EPL-05223
E0,2008-11-15,,2008/09,Arsenal,Aston Villa,0.0,2.0,A,0.0,0.0,D,11.0,9.0,8.0,6.0,9.0,22.0,8.0,5.0,2.0,4.0,0.0,0.0,,,,1.5,4.0,7.0,EPL-05224
E0,2008-11-15,,2008/09,Blackburn,Sunderland,1.0,2.0,A,1.0,0.0,H,16.0,10.0,8.0,6.0,9.0,9.0,11.0,9.0,3.0,4.0,0.0,0.0,,,,2.0,3.4,3.8,EPL-05225
E0,2008-11-15,,2008/09,Bolton,Liverpool,0.0,2.0,A,0.0,1.0,A,15.0,15.0,9.0,6.0,7.0,7.0,7.0,3.0,1.0,1.0,0.0,0.0,,,,6.0,3.75,1.62,EPL-05226
E0,2008-11-15,,2008/09,Fulham,Tottenham,2.0,1.0,H,1.0,0.0,H,16.0,7.0,14.0,3.0,2.0,10.0,10.0,3.0,1.0,0.0,0.0,0.0,,,,3.3,3.3,2.25,EPL-05227
E0,2008-11-15,,2008/09,Man United,Stoke,5.0,0.0,H,2.0,0.0,H,21.0,3.0,15.0,1.0,5.0,15.0,3.0,0.0,1.0,2.0,0.0,0.0,,,,1.14,7.5,23.0,EPL-05228
E0,2008-11-15,,2008/09,Newcastle,Wigan,2.0,2.0,D,0.0,1.0,A,17.0,12.0,9.0,7.0,9.0,12.0,4.0,10.0,1.0,3.0,0.0,1.0,,,,2.1,3.3,3.6,EPL-05229
E0,2008-11-15,,2008/09,West Brom,Chelsea,0.0,3.0,A,0.0,3.0,A,13.0,15.0,3.0,9.0,7.0,10.0,3.0,10.0,0.0,3.0,0.0,0.0,,,,12.0,5.0,1.3,EPL-05230
E0,2008-11-15,,2008/09,West Ham,Portsmouth,0.0,0.0,D,0.0,0.0,D,11.0,11.0,5.0,7.0,6.0,11.0,8.0,7.0,0.0,1.0,0.0,0.0,,,,2.5,3.25,2.88,EPL-05231
E0,2008-11-16,,2008/09,Everton,Middlesbrough,1.0,1.0,D,0.0,1.0,A,15.0,11.0,7.0,3.0,11.0,13.0,11.0,1.0,0.0,2.0,0.0,0.0,,,,1.83,3.5,4.5,EPL-05232
E0,2008-11-16,,2008/09,Hull,Man City,2.0,2.0,D,1.0,2.0,A,11.0,12.0,6.0,8.0,15.0,16.0,3.0,6.0,2.0,3.0,0.0,0.0,,,,2.88,3.25,2.5,EPL-05233
E0,2008-11-22,,2008/09,Aston Villa,Man United,0.0,0.0,D,0.0,0.0,D,10.0,12.0,7.0,7.0,12.0,15.0,3.0,6.0,1.0,0.0,0.0,0.0,,,,5.0,3.6,1.73,EPL-05234
E0,2008-11-22,,2008/09,Chelsea,Newcastle,0.0,0.0,D,0.0,0.0,D,25.0,2.0,14.0,0.0,12.0,13.0,8.0,1.0,0.0,2.0,0.0,0.0,,,,1.2,6.0,19.0,EPL-05235
E0,2008-11-22,,2008/09,Liverpool,Fulham,0.0,0.0,D,0.0,0.0,D,18.0,6.0,7.0,6.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,1.25,5.5,15.0,EPL-05236
E0,2008-11-22,,2008/09,Man City,Arsenal,3.0,0.0,H,1.0,0.0,H,12.0,11.0,8.0,5.0,16.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,,,,3.25,3.4,2.2,EPL-05237
E0,2008-11-22,,2008/09,Middlesbrough,Bolton,1.0,3.0,A,0.0,2.0,A,18.0,11.0,5.0,5.0,10.0,15.0,8.0,0.0,2.0,5.0,0.0,0.0,,,,1.91,3.4,4.33,EPL-05238
E0,2008-11-22,,2008/09,Portsmouth,Hull,2.0,2.0,D,1.0,0.0,H,14.0,13.0,7.0,6.0,13.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0,,,,1.8,3.6,4.5,EPL-05239
E0,2008-11-22,,2008/09,Stoke,West Brom,1.0,0.0,H,0.0,0.0,D,9.0,8.0,7.0,2.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,,,,2.2,3.3,3.4,EPL-05240
E0,2008-11-23,,2008/09,Sunderland,West Ham,0.0,1.0,A,0.0,1.0,A,17.0,10.0,6.0,5.0,13.0,16.0,4.0,2.0,2.0,1.0,0.0,0.0,,,,2.1,3.4,3.5,EPL-05241
E0,2008-11-23,,2008/09,Tottenham,Blackburn,1.0,0.0,H,1.0,0.0,H,16.0,9.0,7.0,6.0,15.0,15.0,6.0,6.0,2.0,3.0,0.0,1.0,,,,1.73,3.75,4.75,EPL-05242
E0,2008-11-24,,2008/09,Wigan,Everton,1.0,0.0,H,0.0,0.0,D,12.0,7.0,6.0,2.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,2.5,3.3,2.88,EPL-05243
E0,2008-11-29,,2008/09,Aston Villa,Fulham,0.0,0.0,D,0.0,0.0,D,12.0,5.0,4.0,2.0,9.0,16.0,11.0,4.0,0.0,2.0,0.0,0.0,,,,1.57,3.8,6.5,EPL-05244
E0,2008-11-29,,2008/09,Middlesbrough,Newcastle,0.0,0.0,D,0.0,0.0,D,14.0,10.0,7.0,5.0,9.0,7.0,7.0,2.0,1.0,1.0,0.0,0.0,,,,2.2,3.3,3.4,EPL-05245
E0,2008-11-29,,2008/09,Stoke,Hull,1.0,1.0,D,0.0,1.0,A,10.0,6.0,5.0,5.0,17.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,,,,2.4,3.4,2.88,EPL-05246
E0,2008-11-29,,2008/09,Sunderland,Bolton,1.0,4.0,A,1.0,3.0,A,14.0,11.0,9.0,6.0,9.0,6.0,5.0,6.0,4.0,0.0,0.0,0.0,,,,2.25,3.3,3.3,EPL-05247
E0,2008-11-29,,2008/09,Wigan,West Brom,2.0,1.0,H,0.0,0.0,D,17.0,17.0,9.0,9.0,10.0,7.0,6.0,8.0,0.0,2.0,0.0,0.0,,,,1.73,3.6,5.0,EPL-05248
E0,2008-11-30,,2008/09,Chelsea,Arsenal,1.0,2.0,A,1.0,0.0,H,12.0,9.0,5.0,6.0,18.0,16.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,1.8,3.4,5.0,EPL-05249
E0,2008-11-30,,2008/09,Man City,Man United,0.0,1.0,A,0.0,1.0,A,10.0,12.0,1.0,8.0,17.0,15.0,3.0,8.0,2.0,5.0,0.0,1.0,,,,4.33,3.6,1.83,EPL-05250
E0,2008-11-30,,2008/09,Portsmouth,Blackburn,3.0,2.0,H,0.0,0.0,D,9.0,10.0,6.0,2.0,5.0,12.0,8.0,10.0,0.0,1.0,0.0,0.0,,,,2.1,3.3,3.6,EPL-05251
E0,2008-11-30,,2008/09,Tottenham,Everton,0.0,1.0,A,0.0,0.0,D,14.0,8.0,6.0,6.0,9.0,16.0,5.0,1.0,1.0,3.0,0.0,0.0,,,,1.91,3.5,4.0,EPL-05252
E0,2008-12-01,,2008/09,Liverpool,West Ham,0.0,0.0,D,0.0,0.0,D,21.0,7.0,8.0,3.0,5.0,7.0,17.0,5.0,1.0,1.0,0.0,0.0,,,,1.3,5.0,12.0,EPL-05253
E0,2008-12-06,,2008/09,Arsenal,Wigan,1.0,0.0,H,1.0,0.0,H,11.0,10.0,4.0,4.0,13.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,,,,1.33,4.75,11.0,EPL-05254
E0,2008-12-06,,2008/09,Blackburn,Liverpool,1.0,3.0,A,0.0,0.0,D,7.0,10.0,3.0,6.0,11.0,9.0,5.0,6.0,2.0,2.0,0.0,0.0,,,,5.5,3.5,1.73,EPL-05255
E0,2008-12-06,,2008/09,Bolton,Chelsea,0.0,2.0,A,0.0,2.0,A,21.0,11.0,11.0,7.0,14.0,16.0,10.0,2.0,2.0,1.0,0.0,0.0,,,,7.0,3.8,1.53,EPL-05256
E0,2008-12-06,,2008/09,Fulham,Man City,1.0,1.0,D,1.0,1.0,D,12.0,15.0,8.0,7.0,6.0,5.0,9.0,7.0,2.0,1.0,0.0,0.0,,,,2.6,3.2,2.8,EPL-05257
E0,2008-12-06,,2008/09,Hull,Middlesbrough,2.0,1.0,H,0.0,0.0,D,17.0,9.0,7.0,7.0,10.0,8.0,8.0,6.0,1.0,1.0,0.0,1.0,,,,2.38,3.25,3.1,EPL-05258
E0,2008-12-06,,2008/09,Man United,Sunderland,1.0,0.0,H,0.0,0.0,D,27.0,2.0,15.0,2.0,8.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,,,,1.14,7.5,23.0,EPL-05259
E0,2008-12-06,,2008/09,Newcastle,Stoke,2.0,2.0,D,2.0,0.0,H,9.0,12.0,6.0,4.0,10.0,17.0,6.0,3.0,0.0,1.0,0.0,0.0,,,,1.8,3.5,4.75,EPL-05260
E0,2008-12-07,,2008/09,Everton,Aston Villa,2.0,3.0,A,1.0,1.0,D,12.0,5.0,7.0,5.0,18.0,16.0,10.0,6.0,2.0,1.0,0.0,0.0,,,,2.62,3.25,2.75,EPL-05261
E0,2008-12-07,,2008/09,West Brom,Portsmouth,1.0,1.0,D,1.0,0.0,H,14.0,6.0,8.0,3.0,11.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,,,,2.62,3.25,2.75,EPL-05262
E0,2008-12-08,,2008/09,West Ham,Tottenham,0.0,2.0,A,0.0,0.0,D,11.0,17.0,4.0,12.0,13.0,16.0,7.0,5.0,2.0,0.0,0.0,0.0,,,,2.75,3.25,2.62,EPL-05263
E0,2008-12-13,,2008/09,Aston Villa,Bolton,4.0,2.0,H,2.0,1.0,H,16.0,9.0,7.0,5.0,7.0,16.0,10.0,3.0,0.0,1.0,0.0,0.0,,,,1.67,3.6,5.5,EPL-05264
E0,2008-12-13,,2008/09,Liverpool,Hull,2.0,2.0,D,2.0,2.0,D,22.0,9.0,10.0,3.0,12.0,8.0,8.0,4.0,3.0,3.0,0.0,0.0,,,,1.33,5.0,10.0,EPL-05265
E0,2008-12-13,,2008/09,Man City,Everton,0.0,1.0,A,0.0,0.0,D,7.0,11.0,4.0,4.0,10.0,7.0,5.0,7.0,0.0,1.0,0.0,0.0,,,,2.0,3.4,3.8,EPL-05266
E0,2008-12-13,,2008/09,Middlesbrough,Arsenal,1.0,1.0,D,1.0,1.0,D,8.0,17.0,3.0,11.0,8.0,11.0,5.0,10.0,0.0,1.0,0.0,0.0,,,,4.5,3.6,1.8,EPL-05267
E0,2008-12-13,,2008/09,Stoke,Fulham,0.0,0.0,D,0.0,0.0,D,6.0,9.0,2.0,6.0,16.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,,,,2.5,3.25,2.88,EPL-05268
E0,2008-12-13,,2008/09,Sunderland,West Brom,4.0,0.0,H,3.0,0.0,H,16.0,14.0,10.0,6.0,8.0,14.0,1.0,11.0,1.0,2.0,0.0,0.0,,,,2.0,3.4,3.8,EPL-05269
E0,2008-12-13,,2008/09,Tottenham,Man United,0.0,0.0,D,0.0,0.0,D,11.0,15.0,6.0,12.0,10.0,9.0,4.0,14.0,1.0,1.0,0.0,0.0,,,,4.5,3.5,1.83,EPL-05270
E0,2008-12-13,,2008/09,Wigan,Blackburn,3.0,0.0,H,2.0,0.0,H,10.0,11.0,5.0,4.0,9.0,14.0,6.0,9.0,1.0,1.0,0.0,0.0,,,,2.1,3.3,3.6,EPL-05271
E0,2008-12-14,,2008/09,Chelsea,West Ham,1.0,1.0,D,0.0,1.0,A,19.0,4.0,12.0,2.0,13.0,20.0,9.0,4.0,3.0,2.0,0.0,0.0,,,,1.25,5.5,15.0,EPL-05272
E0,2008-12-14,,2008/09,Portsmouth,Newcastle,0.0,3.0,A,0.0,0.0,D,18.0,10.0,6.0,5.0,15.0,5.0,8.0,5.0,4.0,1.0,0.0,0.0,,,,2.05,3.2,3.4,EPL-05273
E0,2008-12-20,,2008/09,Blackburn,Stoke,3.0,0.0,H,3.0,0.0,H,10.0,14.0,9.0,4.0,13.0,11.0,3.0,7.0,0.0,2.0,0.0,0.0,,,,1.83,3.5,4.5,EPL-05274
E0,2008-12-20,,2008/09,Bolton,Portsmouth,2.0,1.0,H,2.0,1.0,H,19.0,8.0,10.0,5.0,14.0,16.0,6.0,3.0,1.0,1.0,0.0,0.0,,,,2.2,3.25,3.4,EPL-05275
E0,2008-12-20,,2008/09,Fulham,Middlesbrough,3.0,0.0,H,1.0,0.0,H,19.0,12.0,13.0,5.0,12.0,7.0,6.0,4.0,0.0,2.0,0.0,0.0,,,,2.2,3.25,3.5,EPL-05276
E0,2008-12-20,,2008/09,Hull,Sunderland,1.0,4.0,A,1.0,1.0,D,14.0,15.0,8.0,6.0,20.0,10.0,6.0,6.0,3.0,1.0,1.0,0.0,,,,2.1,3.25,3.75,EPL-05277
E0,2008-12-20,,2008/09,West Ham,Aston Villa,0.0,1.0,A,0.0,0.0,D,17.0,10.0,13.0,4.0,7.0,10.0,7.0,6.0,2.0,1.0,0.0,0.0,,,,3.0,3.4,2.37,EPL-05278
E0,2008-12-21,,2008/09,Arsenal,Liverpool,1.0,1.0,D,1.0,1.0,D,6.0,10.0,3.0,6.0,14.0,17.0,2.0,1.0,3.0,3.0,1.0,0.0,,,,2.4,3.25,3.0,EPL-05279
E0,2008-12-21,,2008/09,Newcastle,Tottenham,2.0,1.0,H,1.0,1.0,D,7.0,11.0,4.0,6.0,9.0,7.0,4.0,7.0,3.0,2.0,0.0,0.0,,,,2.37,3.4,3.0,EPL-05280
E0,2008-12-21,,2008/09,West Brom,Man City,2.0,1.0,H,0.0,0.0,D,12.0,11.0,7.0,7.0,10.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,,,,3.25,3.3,2.25,EPL-05281
E0,2008-12-22,,2008/09,Everton,Chelsea,0.0,0.0,D,0.0,0.0,D,10.0,6.0,8.0,2.0,16.0,12.0,6.0,5.0,0.0,3.0,0.0,1.0,,,,5.0,3.6,1.73,EPL-05282
E0,2008-12-26,,2008/09,Aston Villa,Arsenal,2.0,2.0,D,0.0,1.0,A,13.0,8.0,9.0,6.0,10.0,10.0,7.0,6.0,4.0,4.0,0.0,0.0,,,,2.5,3.3,2.87,EPL-05283
E0,2008-12-26,,2008/09,Chelsea,West Brom,2.0,0.0,H,2.0,0.0,H,23.0,6.0,15.0,2.0,7.0,7.0,7.0,5.0,1.0,0.0,0.0,0.0,,,,1.14,7.5,21.0,EPL-05284
E0,2008-12-26,,2008/09,Liverpool,Bolton,3.0,0.0,H,1.0,0.0,H,18.0,4.0,8.0,2.0,7.0,12.0,16.0,3.0,1.0,3.0,0.0,0.0,,,,1.33,4.5,12.0,EPL-05285
E0,2008-12-26,,2008/09,Man City,Hull,5.0,1.0,H,4.0,0.0,H,23.0,15.0,16.0,11.0,15.0,14.0,8.0,10.0,0.0,4.0,0.0,0.0,,,,1.8,3.6,4.5,EPL-05286
E0,2008-12-26,,2008/09,Middlesbrough,Everton,0.0,1.0,A,0.0,0.0,D,7.0,11.0,5.0,6.0,28.0,14.0,5.0,8.0,5.0,1.0,0.0,0.0,,,,2.5,3.3,2.87,EPL-05287
E0,2008-12-26,,2008/09,Portsmouth,West Ham,1.0,4.0,A,1.0,1.0,D,21.0,16.0,14.0,9.0,14.0,9.0,9.0,5.0,1.0,3.0,0.0,0.0,,,,2.2,3.25,3.4,EPL-05288
E0,2008-12-26,,2008/09,Stoke,Man United,0.0,1.0,A,0.0,0.0,D,6.0,17.0,3.0,10.0,13.0,7.0,6.0,9.0,4.0,2.0,1.0,0.0,,,,12.0,5.0,1.3,EPL-05289
E0,2008-12-26,,2008/09,Sunderland,Blackburn,0.0,0.0,D,0.0,0.0,D,13.0,7.0,8.0,3.0,5.0,11.0,5.0,2.0,0.0,3.0,0.0,0.0,,,,2.25,3.25,3.3,EPL-05290
E0,2008-12-26,,2008/09,Tottenham,Fulham,0.0,0.0,D,0.0,0.0,D,14.0,10.0,7.0,7.0,7.0,11.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,1.72,3.6,5.0,EPL-05291
E0,2008-12-26,,2008/09,Wigan,Newcastle,2.0,1.0,H,1.0,0.0,H,11.0,5.0,5.0,3.0,14.0,11.0,7.0,4.0,2.0,3.0,0.0,1.0,,,,2.25,3.3,3.25,EPL-05292
E0,2008-12-28,,2008/09,Arsenal,Portsmouth,1.0,0.0,H,0.0,0.0,D,11.0,4.0,7.0,3.0,9.0,9.0,11.0,2.0,0.0,1.0,0.0,0.0,,,,1.4,4.5,10.0,EPL-05293
E0,2008-12-28,,2008/09,Blackburn,Man City,2.0,2.0,D,1.0,0.0,H,11.0,13.0,6.0,3.0,14.0,9.0,4.0,3.0,2.0,1.0,0.0,0.0,,,,2.62,3.3,2.87,EPL-05294
E0,2008-12-28,,2008/09,Bolton,Wigan,0.0,1.0,A,0.0,1.0,A,14.0,10.0,8.0,7.0,14.0,13.0,8.0,7.0,2.0,3.0,0.0,0.0,,,,2.3,3.25,3.4,EPL-05295
E0,2008-12-28,,2008/09,Everton,Sunderland,3.0,0.0,H,2.0,0.0,H,10.0,8.0,6.0,5.0,6.0,10.0,8.0,2.0,1.0,4.0,0.0,0.0,,,,1.8,3.6,5.0,EPL-05296
E0,2008-12-28,,2008/09,Fulham,Chelsea,2.0,2.0,D,1.0,0.0,H,5.0,19.0,2.0,14.0,9.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,,,,6.5,3.75,1.61,EPL-05297
E0,2008-12-28,,2008/09,Newcastle,Liverpool,1.0,5.0,A,1.0,2.0,A,10.0,17.0,7.0,12.0,7.0,11.0,4.0,9.0,2.0,1.0,0.0,0.0,,,,5.0,3.6,1.8,EPL-05298
E0,2008-12-28,,2008/09,West Brom,Tottenham,2.0,0.0,H,0.0,0.0,D,17.0,4.0,11.0,3.0,13.0,12.0,8.0,4.0,3.0,2.0,0.0,1.0,,,,3.5,3.4,2.2,EPL-05299
E0,2008-12-28,,2008/09,West Ham,Stoke,2.0,1.0,H,0.0,1.0,A,15.0,8.0,7.0,5.0,10.0,13.0,8.0,4.0,3.0,3.0,0.0,1.0,,,,1.72,3.6,5.5,EPL-05300
E0,2008-12-29,,2008/09,Man United,Middlesbrough,1.0,0.0,H,0.0,0.0,D,28.0,7.0,13.0,2.0,10.0,17.0,8.0,4.0,2.0,0.0,0.0,0.0,,,,1.2,6.5,19.0,EPL-05301
E0,2008-12-30,,2008/09,Hull,Aston Villa,0.0,1.0,A,0.0,0.0,D,8.0,7.0,3.0,3.0,11.0,8.0,9.0,5.0,1.0,2.0,0.0,0.0,,,,4.33,3.6,1.91,EPL-05302
E0,2009-01-10,,2008/09,Arsenal,Bolton,1.0,0.0,H,0.0,0.0,D,14.0,2.0,9.0,2.0,13.0,16.0,5.0,0.0,2.0,2.0,0.0,0.0,,,,1.36,4.33,11.0,EPL-05303
E0,2009-01-10,,2008/09,Aston Villa,West Brom,2.0,1.0,H,2.0,0.0,H,21.0,9.0,13.0,6.0,12.0,17.0,10.0,7.0,1.0,1.0,0.0,0.0,,,,1.4,4.33,9.0,EPL-05304
E0,2009-01-10,,2008/09,Everton,Hull,2.0,0.0,H,2.0,0.0,H,8.0,5.0,5.0,0.0,14.0,26.0,5.0,3.0,2.0,5.0,0.0,0.0,,,,1.62,3.75,6.0,EPL-05305
E0,2009-01-10,,2008/09,Middlesbrough,Sunderland,1.0,1.0,D,1.0,0.0,H,9.0,10.0,3.0,5.0,11.0,13.0,2.0,7.0,0.0,4.0,0.0,0.0,,,,2.25,3.2,3.4,EPL-05306
E0,2009-01-10,,2008/09,Newcastle,West Ham,2.0,2.0,D,1.0,1.0,D,21.0,12.0,12.0,11.0,10.0,18.0,8.0,3.0,1.0,0.0,0.0,0.0,,,,2.2,3.3,3.4,EPL-05307
E0,2009-01-10,,2008/09,Stoke,Liverpool,0.0,0.0,D,0.0,0.0,D,5.0,7.0,0.0,3.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,,,,10.0,4.5,1.36,EPL-05308
E0,2009-01-11,,2008/09,Man United,Chelsea,3.0,0.0,H,1.0,0.0,H,14.0,10.0,11.0,6.0,14.0,14.0,6.0,3.0,3.0,5.0,0.0,0.0,,,,2.2,3.2,3.5,EPL-05309
E0,2009-01-11,,2008/09,Wigan,Tottenham,1.0,0.0,H,0.0,0.0,D,13.0,6.0,5.0,3.0,13.0,13.0,8.0,3.0,3.0,3.0,0.0,0.0,,,,2.5,3.25,2.88,EPL-05310
E0,2009-01-14,,2008/09,Man United,Wigan,1.0,0.0,H,1.0,0.0,H,9.0,13.0,6.0,3.0,9.0,9.0,4.0,6.0,0.0,3.0,0.0,0.0,,,,1.2,6.0,15.0,EPL-05311
E0,2009-01-17,,2008/09,Blackburn,Newcastle,3.0,0.0,H,0.0,0.0,D,9.0,10.0,4.0,3.0,13.0,10.0,2.0,5.0,2.0,3.0,0.0,1.0,,,,2.0,3.4,3.8,EPL-05312
E0,2009-01-17,,2008/09,Bolton,Man United,0.0,1.0,A,0.0,0.0,D,7.0,16.0,2.0,13.0,8.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,,,,8.0,3.8,1.5,EPL-05313
E0,2009-01-17,,2008/09,Chelsea,Stoke,2.0,1.0,H,0.0,0.0,D,37.0,4.0,22.0,1.0,6.0,16.0,10.0,4.0,0.0,3.0,0.0,0.0,,,,1.2,6.5,15.0,EPL-05314
E0,2009-01-17,,2008/09,Hull,Arsenal,1.0,3.0,A,0.0,1.0,A,4.0,13.0,3.0,9.0,11.0,19.0,4.0,4.0,1.0,1.0,0.0,0.0,,,,5.5,4.0,1.62,EPL-05315
E0,2009-01-17,,2008/09,Man City,Wigan,1.0,0.0,H,0.0,0.0,D,10.0,15.0,3.0,6.0,12.0,16.0,2.0,11.0,1.0,4.0,1.0,0.0,,,,2.0,3.4,3.75,EPL-05316
E0,2009-01-17,,2008/09,Sunderland,Aston Villa,1.0,2.0,A,1.0,0.0,H,9.0,4.0,6.0,3.0,14.0,17.0,8.0,6.0,4.0,2.0,0.0,1.0,,,,3.25,3.25,2.25,EPL-05317
E0,2009-01-17,,2008/09,West Brom,Middlesbrough,3.0,0.0,H,1.0,0.0,H,12.0,9.0,8.0,3.0,13.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,,,,2.38,3.3,3.0,EPL-05318
E0,2009-01-18,,2008/09,Tottenham,Portsmouth,1.0,1.0,D,0.0,0.0,D,26.0,11.0,15.0,4.0,6.0,10.0,8.0,4.0,0.0,2.0,0.0,0.0,,,,1.73,3.6,5.0,EPL-05319
E0,2009-01-18,,2008/09,West Ham,Fulham,3.0,1.0,H,1.0,1.0,D,11.0,9.0,7.0,5.0,13.0,17.0,3.0,3.0,1.0,3.0,0.0,0.0,,,,2.1,3.3,3.6,EPL-05320
E0,2009-01-19,,2008/09,Liverpool,Everton,1.0,1.0,D,0.0,0.0,D,9.0,7.0,5.0,6.0,19.0,15.0,4.0,4.0,0.0,2.0,0.0,0.0,,,,1.62,3.75,6.0,EPL-05321
